id|nome|url_mostra_mapas_na_tela|url_obtem_dados_indicador|url_obtem_totais_evolucao_tendencia|url_faz_download_geometrias_dados|descricao_simples|descricao_completa|nivel|proporcao_direta|indicador_pai|anos|setor_estrategico|tipo_geometria|unidade_medida|cenarios
40014|Registro de Impactos |https://sistema.adaptabrasil.mcti.gov.br/40014/1/2020/null/BR/municipio/adaptabrasil|https://sistema.adaptabrasil.mcti.gov.br/api/mapa-dados/BR/municipio/40014/2020/null/adaptabrasil|https://sistema.adaptabrasil.mcti.gov.br/api/total/BR/municipio/40014/null/2020/adaptabrasil|https://sistema.adaptabrasil.dev.apps.rnp.br/api/geometria/data/40014/BR/null/2020/municipio/SHPz/adaptabrasil|Adoção e status de implementação da medida de gestão de planos de registro de impactos relacionados às ameaças climáticas|O registro de impactos relacionados às ameaças climáticas compõe a lista de medidas de gestão selecionadas que aumentam a resiliência do setor portuário frente à mudança do clima de tempestade. Tal indicador foi obtido por meio do formulário aplicado com os 21 portos públicos analisados, no qual os portos apontaram se adotaram ou não essa medida, bem como o seu status de implementação (0 - sem necessidade, 1 - necessária mais sem atividades, 2 - processo em andamento, mas com dificuldades, 3 - planeja e orçamento aprovado, 4 - em execução/implementação, 5 - realizada). Posteriormente, classificados em: muito baixa, baixa, média, alta, muito alta. O formulário foi aplicadado pela WayCarbon em 2020.<br><br> Fontes:<br> ANTAQ. Impactos e Riscos da Mudança do Clima nos Portos Públicos Costeiros Brasileiros. Brasília: Agência Nacional de Transportes Aquaviários (ANTAQ), 2021. 311 páginas.|6|0|40007|2020|Infraestrutura Portuária|MultiPoint||['Otimista', 'Pessimista']
40015|Planos de Ação Emergencial|https://sistema.adaptabrasil.mcti.gov.br/40015/1/2020/null/BR/municipio/adaptabrasil|https://sistema.adaptabrasil.mcti.gov.br/api/mapa-dados/BR/municipio/40015/2020/null/adaptabrasil|https://sistema.adaptabrasil.mcti.gov.br/api/total/BR/municipio/40015/null/2020/adaptabrasil|https://sistema.adaptabrasil.dev.apps.rnp.br/api/geometria/data/40015/BR/null/2020/municipio/SHPz/adaptabrasil|Adoção e status de implementação da medida de gestão de planos de ação emergencial, como protoloco de evacuação|Os planos de ação emergencial/protocolo de evacuação compõe a lista de medidas de gestão selecionadas que aumentam a resiliência do setor portuário frente às mudanças do clima. Tal indicador foi obtido por meio do formulário aplicado com os 21 portos públicos analisados, no qual os portos apontaram se adotaram ou não essa medida, bem como o seu status de implementação (0 - sem necessidade, 1 - necessária mais sem atividades, 2 - processo em andamento, mas com dificuldades, 3 - planeja e orçamento aprovado, 4 - em execução/implementação, 5 - realizada). Posteriormente, classificados em: muito baixa, baixa, média, alta, muito alta. O formulário foi aplicadado pela WayCarbon em 2020.<br><br> Fontes:<br> ANTAQ. Impactos e Riscos da Mudança do Clima nos Portos Públicos Costeiros Brasileiros. Brasília: Agência Nacional de Transportes Aquaviários (ANTAQ), 2021. 311 páginas.|6|0|40007|2020|Infraestrutura Portuária|MultiPoint||['Otimista', 'Pessimista']
40016|Comitê de Crise|https://sistema.adaptabrasil.mcti.gov.br/40016/1/2020/null/BR/municipio/adaptabrasil|https://sistema.adaptabrasil.mcti.gov.br/api/mapa-dados/BR/municipio/40016/2020/null/adaptabrasil|https://sistema.adaptabrasil.mcti.gov.br/api/total/BR/municipio/40016/null/2020/adaptabrasil|https://sistema.adaptabrasil.dev.apps.rnp.br/api/geometria/data/40016/BR/null/2020/municipio/SHPz/adaptabrasil|Adoção e status de implementação da medida de gestão de comitê de crise|O comitê de crise compõe a lista de medidas de gestão selecionadas que aumentam a resiliência do setor portuário frente à mudança do clima para a tempestade. Tal indicador foi obtido por meio do formulário aplicado com os 21 portos públicos analisados, no qual os portos apontaram se adotaram ou não essa medida, bem como o seu status de implementação (0 - sem necessidade, 1 - necessária mais sem atividades, 2 - processo em andamento, mas com dificuldades, 3 - planeja e orçamento aprovado, 4 - em execução/implementação, 5 - realizada). Posteriormente, classificados em: muito baixa, baixa, média, alta, muito alta. O formulário foi aplicadado pela WayCarbon em 2020.<br><br> Fontes:<br> ANTAQ. Impactos e Riscos da Mudança do Clima nos Portos Públicos Costeiros Brasileiros. Brasília: Agência Nacional de Transportes Aquaviários (ANTAQ), 2021. 311 páginas.|6|0|40007|2020|Infraestrutura Portuária|MultiPoint||['Otimista', 'Pessimista']
40017|Monitoramento Meteorológico|https://sistema.adaptabrasil.mcti.gov.br/40017/1/2020/null/BR/municipio/adaptabrasil|https://sistema.adaptabrasil.mcti.gov.br/api/mapa-dados/BR/municipio/40017/2020/null/adaptabrasil|https://sistema.adaptabrasil.mcti.gov.br/api/total/BR/municipio/40017/null/2020/adaptabrasil|https://sistema.adaptabrasil.dev.apps.rnp.br/api/geometria/data/40017/BR/null/2020/municipio/SHPz/adaptabrasil|Adoção e status de implementação da medida de gestão de monitoramento meteorológico contínuo|O monitoramento meteorológico contínuo compõe a lista de medidas de gestão selecionadas que aumentam a resiliência do setor portuário frente à mudança do clima de tempestade. Tal indicador foi obtido por meio do formulário aplicado com os 21 portos públicos analisados, no qual os portos apontaram se adotaram ou não essa medida, bem como o seu status de implementação (0 - sem necessidade, 1 - necessária mais sem atividades, 2 - processo em andamento, mas com dificuldades, 3 - planeja e orçamento aprovado, 4 - em execução/implementação, 5 - realizada). Posteriormente, classificados em: muito baixa, baixa, média, alta, muito alta. O formulário foi aplicadado pela WayCarbon em 2020.<br><br> Fontes:<br> ANTAQ. Impactos e Riscos da Mudança do Clima nos Portos Públicos Costeiros Brasileiros. Brasília: Agência Nacional de Transportes Aquaviários (ANTAQ), 2021. 311 páginas.|6|0|40007|2020|Infraestrutura Portuária|MultiPoint||['Otimista', 'Pessimista']
40018|Reuniões sobre Adaptação|https://sistema.adaptabrasil.mcti.gov.br/40018/1/2020/null/BR/municipio/adaptabrasil|https://sistema.adaptabrasil.mcti.gov.br/api/mapa-dados/BR/municipio/40018/2020/null/adaptabrasil|https://sistema.adaptabrasil.mcti.gov.br/api/total/BR/municipio/40018/null/2020/adaptabrasil|https://sistema.adaptabrasil.dev.apps.rnp.br/api/geometria/data/40018/BR/null/2020/municipio/SHPz/adaptabrasil|Execução de reuniões regulares com o intuito de discutir adaptação  às mudanças climáticas|A realização regular de reuniões com a equipe para discutir a adaptação foi levantado como parte das medidas de gestão que aumentam a resiliência do setor portuário frente às mudanças do clima. Tal indicador foi obtido por meio do formulário aplicado com os 21 portos públicos analisados, no qual os portos apontaram se adotaram (1,00) ou não (0,00) essa medida. O formulário foi aplicadado pela WayCarbon em 2020.<br><br> Fontes:<br> ANTAQ. Impactos e Riscos da Mudança do Clima nos Portos Públicos Costeiros Brasileiros. Brasília: Agência Nacional de Transportes Aquaviários (ANTAQ), 2021. 311 páginas.|6|0|40007|2020|Infraestrutura Portuária|MultiPoint||['Otimista', 'Pessimista']
40019|Plano Estratégico|https://sistema.adaptabrasil.mcti.gov.br/40019/1/2020/null/BR/municipio/adaptabrasil|https://sistema.adaptabrasil.mcti.gov.br/api/mapa-dados/BR/municipio/40019/2020/null/adaptabrasil|https://sistema.adaptabrasil.mcti.gov.br/api/total/BR/municipio/40019/null/2020/adaptabrasil|https://sistema.adaptabrasil.dev.apps.rnp.br/api/geometria/data/40019/BR/null/2020/municipio/SHPz/adaptabrasil|Abordagem de mudanças climáticas no plano estratégico do porto|A abordgem das mudanças climáticas no plano estratégico do porto foi levantado como parte das medidas de gestão que aumentam a resiliência do setor portuário frente às mudanças do clima, tais como tempestade. Tal indicador foi obtido por meio do formulário aplicado com os 21 portos públicos analisados, no qual os portos apontaram se adotaram (1,00) ou não essa medida (0,00). O formulário foi aplicadado pela WayCarbon em 2020.<br><br> Fontes:<br> ANTAQ. Impactos e Riscos da Mudança do Clima nos Portos Públicos Costeiros Brasileiros. Brasília: Agência Nacional de Transportes Aquaviários (ANTAQ), 2021. 311 páginas.|6|0|40007|2020|Infraestrutura Portuária|MultiPoint||['Otimista', 'Pessimista']
40020|Planejamento Específico|https://sistema.adaptabrasil.mcti.gov.br/40020/1/2020/null/BR/municipio/adaptabrasil|https://sistema.adaptabrasil.mcti.gov.br/api/mapa-dados/BR/municipio/40020/2020/null/adaptabrasil|https://sistema.adaptabrasil.mcti.gov.br/api/total/BR/municipio/40020/null/2020/adaptabrasil|https://sistema.adaptabrasil.dev.apps.rnp.br/api/geometria/data/40020/BR/null/2020/municipio/SHPz/adaptabrasil|Presença de planejamento específico refrente às mudanças climáticas pelo porto|A posse de um planejamento específico para as mudanças climáticas foi levantada como parte das medidas de gestão que aumentam a resiliência do setor de infraestrutura portuária frente às mudanças do clima. Tal indicador foi obtido por meio do formulário aplicado com os 21 portos públicos analisados, no qual os portos apontaram se adotaram (1,00) ou não essa medida (0,00). O formulário foi aplicadado pela WayCarbon em 2020.<br><br> Fontes:<br> ANTAQ. Impactos e Riscos da Mudança do Clima nos Portos Públicos Costeiros Brasileiros. Brasília: Agência Nacional de Transportes Aquaviários (ANTAQ), 2021. 311 páginas.|6|0|40007|2020|Infraestrutura Portuária|MultiPoint||['Otimista', 'Pessimista']
40021|Diretrizes de Projetos de Engenharia|https://sistema.adaptabrasil.mcti.gov.br/40021/1/2020/null/BR/municipio/adaptabrasil|https://sistema.adaptabrasil.mcti.gov.br/api/mapa-dados/BR/municipio/40021/2020/null/adaptabrasil|https://sistema.adaptabrasil.mcti.gov.br/api/total/BR/municipio/40021/null/2020/adaptabrasil|https://sistema.adaptabrasil.dev.apps.rnp.br/api/geometria/data/40021/BR/null/2020/municipio/SHPz/adaptabrasil| Atualização de diretrizes e projetos de engenharia frente aos novos padrões climáticos|A atualização das diretrizes e projetos de engenharia para atender os novos padrões climáticos foi levantada como parte das medidas de gestão que aumentam a resiliência do setor portuário frente às mudanças do clima, como a tempestade. Tal indicador foi obtido por meio do formulário aplicado com os 21 portos públicos analisados, no qual os portos apontaram se adotaram (1,00) ou não essa medida (0,00). O formulário foi aplicadado pela WayCarbon em 2020.<br><br> Fontes:<br> ANTAQ. Impactos e Riscos da Mudança do Clima nos Portos Públicos Costeiros Brasileiros. Brasília: Agência Nacional de Transportes Aquaviários (ANTAQ), 2021. 311 páginas.|6|0|40007|2020|Infraestrutura Portuária|MultiPoint||['Otimista', 'Pessimista']
40022|Orçamento para Adaptação|https://sistema.adaptabrasil.mcti.gov.br/40022/1/2020/null/BR/municipio/adaptabrasil|https://sistema.adaptabrasil.mcti.gov.br/api/mapa-dados/BR/municipio/40022/2020/null/adaptabrasil|https://sistema.adaptabrasil.mcti.gov.br/api/total/BR/municipio/40022/null/2020/adaptabrasil|https://sistema.adaptabrasil.dev.apps.rnp.br/api/geometria/data/40022/BR/null/2020/municipio/SHPz/adaptabrasil|Inclusão de adaptação à mudança do clima no orçamento do porto|A inclusão da adaptação à mudanças do clima no orçamento foi levantada como parte das medidas de gestão que aumentam a resiliência do setor portuário frente às mudanças do clima, como a tempestade. Tal indicador foi obtido por meio do formulário aplicado com os 21 portos públicos analisados, no qual os portos apontaram se adotaram (1,00) ou não essa medida (0,00). O formulário foi aplicadado pela WayCarbon em 2020.<br><br> Fontes:<br> ANTAQ. Impactos e Riscos da Mudança do Clima nos Portos Públicos Costeiros Brasileiros. Brasília: Agência Nacional de Transportes Aquaviários (ANTAQ), 2021. 311 páginas.|6|0|40007|2020|Infraestrutura Portuária|MultiPoint||['Otimista', 'Pessimista']
40023|Seguro Específico|https://sistema.adaptabrasil.mcti.gov.br/40023/1/2020/null/BR/municipio/adaptabrasil|https://sistema.adaptabrasil.mcti.gov.br/api/mapa-dados/BR/municipio/40023/2020/null/adaptabrasil|https://sistema.adaptabrasil.mcti.gov.br/api/total/BR/municipio/40023/null/2020/adaptabrasil|https://sistema.adaptabrasil.dev.apps.rnp.br/api/geometria/data/40023/BR/null/2020/municipio/SHPz/adaptabrasil|Presença de seguro específico contra mudanças climáticas pelo porto|O seguro específico contra mudanças climáticas foi levantado como parte das medidas de gestão que aumentam a resiliência do setor portuário frente às mudanças do clima, como a tempestade. Tal indicador foi obtido por meio do formulário aplicado com os 21 portos públicos analisados, no qual os portos apontaram se adotaram (1,00) ou não essa medida (0,00). O formulário foi aplicadado pela WayCarbon em 2020.<br><br> Fontes:<br> ANTAQ. Impactos e Riscos da Mudança do Clima nos Portos Públicos Costeiros Brasileiros. Brasília: Agência Nacional de Transportes Aquaviários (ANTAQ), 2021. 311 páginas.|6|0|40007|2020|Infraestrutura Portuária|MultiPoint||['Otimista', 'Pessimista']
40024|Número de Infraestruturas|https://sistema.adaptabrasil.mcti.gov.br/40024/1/2019/null/BR/municipio/adaptabrasil|https://sistema.adaptabrasil.mcti.gov.br/api/mapa-dados/BR/municipio/40024/2019/null/adaptabrasil|https://sistema.adaptabrasil.mcti.gov.br/api/total/BR/municipio/40024/null/2019/adaptabrasil|https://sistema.adaptabrasil.dev.apps.rnp.br/api/geometria/data/40024/BR/null/2019/municipio/SHPz/adaptabrasil|Número de infraestruturas portuárias existentes e expostas à mudança do clima de aumento do nível do mar|O número total de infraestruturas de obras de abrigo, equipamento de movimentação de carga, as instalações de armazenagem e instalações de acostagem, que estão localizadas na área do porto público, foi contabilizado. Em seguida foi aplicada a fórmula logarítmica na base 10, e, posteriormente a fórmula de padronização, para obter-se o valor do indicador “Número de Infraestruturas Portuárias”. Os dados do número de infraestruturas foram obtidos no Plano Mestre de cada porto que varia entre 2017 e 2020, e o valor do indicador “Número de Infraestruturas Portuárias” dos 21 portos para a ameça climática de tempestade foram apresentados pela WayCarbon.<br><br> Fontes:<br> ANTAQ. Impactos e Riscos da Mudança do Clima nos Portos Públicos Costeiros Brasileiros. Brasília: Agência Nacional de Transportes Aquaviários (ANTAQ), 2021. 311 páginas. |6|0|40002|2019|Infraestrutura Portuária|MultiPoint||['Otimista', 'Pessimista']
